ID,question,category
1010,"Extract key content based on the background information and the conversation:Rickie Fowler : `Sport played`: GolfGolf has examples: Happy GilmoreHappy Gilmore is starring Adam Sandler[Human]: What do you think about Rickie Fowler? [Assistant]: He plays golf right? [Human]: Yes, he does.  [Assistant]: I am not a fan of golf so I really do not have an opinion. Do you like golf? [Human]: Not really, I like the movie Happy Gilmore though. It has golf in it.  Only provide the simplified text as the answer.",dialogue
1011,"Extract key content based on the background information and the conversation:The Hobbit or There and Back Again is written by J.R.R. Tolkien. J.R.R. Tolkien wrote The Return of the KingJ.R.R. Tolkien wrote The SilmarillionThe Silmarillion has genre Speculative fiction. Speculative fiction has examples: The Voyage of the Dawn Treader[Human]: I like the book The Hobbit or There and Back Again.  Can you show me some books like it? [Assistant]: Would you like more books released in the same year? [Human]: No, but more books in the fantasy or adventure genres would be nice. [Assistant]: J.R.R Tolkien also wrote The Lord of the Rings and The Return of the King. [Human]: Thanks, I like those. He also wrote The Silmarillion, right?  Do you have any books like that? Only provide the simplified text as the answer.",dialogue
1012,"Extract key content based on the background information and the conversation:Dani Alves is a/an Athlete[Human]: Do you know if Dani Alves played this past weekend in the soccer match? [Assistant]: I know Dani Alves is an athlete on the Brazil national football team, however, I am not into soccer that much. Is she a good player? [Human]: He is on the Brazillian football team. The team played in Madrid. Do you like American football? Only provide the simplified text as the answer.",dialogue
1013,"Extract key content based on the background information and the conversation:Manny Pacquiao is a/an Politician[Human]: Is the boxer  Manny Pacquiao any good? [Assistant]: Well, he's only had 7 losses in his career. Did you know that he is also a politician, musician, and film producer? [Human]: Wow, he must be good boxer then! Really? He is a musician and producer too, which movies did he produce? [Assistant]: I don't know which movie he produce but I think they are Filipino movies. He's the biggest deal in the Philippines. [Human]: Nice to be multi talented. Did he win against Mayweather anytime? Only provide the simplified text as the answer.",dialogue
1014,"Extract key content based on the background information and the conversation:Forgetting Sarah Marshall is starring William BaldwinWilliam Baldwin starred in FlatlinersFlatliners is starring Julia Roberts[Human]: I liked the movie Forgetting Sarah Marshall, remind me who some of the stars are? [Assistant]: Sure, William Baldwin, Paul Rudd and Mila Kunis starred in Forgetting Sarah Marshall. [Human]: Oh, I'm a big fan of William Baldwin, I remember he was in this 80s movie with Julia Roberts, do you know what the name of it is? Only provide the simplified text as the answer.",dialogue
1015,Extract key content based on the background information and the conversation:Thomas  Christensen wrote Como agua para chocolate. Como agua para chocolate was released 1989Como agua para chocolate was released 1989[Human]: I like Thomas Christensen [Assistant]: He wrote Como agua para chocolate which was released in 1989. Are you familiar with it? [Human]: Is it in English Language? Only provide the simplified text as the answer.,dialogue
1016,"Extract key content based on the background information and the conversation:Guillermo del Toro wrote Pan's Labyrinth. Pan's Labyrinth is starring Sergi LópezPan's Labyrinth has genre War filmWar film has examples: Zero Dark Thirty[Human]: Do you have any information on the director, Guillermo del Toro? [Assistant]: Yes, he wrote Pan's Labyrinth. [Human]: What genre was that? Only provide the simplified text as the answer.",dialogue
1017,Extract key content based on the background information and the conversation:Nellie Sciutto starred in Shutter IslandShutter Island has genre Historical period dramaHistorical period drama has examples: Wild Wild West[Human]: I like Nellie Sciutto.  Can you recommend something similar? [Assistant]: Sure! She starred in Shutter Island. Do you enjoy Psychological Thrillers? [Human]: I've seen that one but like it more because it's a Historical Drama. Only provide the simplified text as the answer.,dialogue
1018,"Extract key content based on the background information and the conversation:Wes Craven wrote My Soul to Take. My Soul to Take is starring Frank GrilloMy Soul to Take has genre ThrillerThriller : `~Subject`: Shark Night. Shark Night is starring Joshua Leonard[Human]: Do you know Wes Craven? What are his best movies? [Assistant]: Wes Craven wrote My Soul to Take, and he directed Scream 4. Are you interested in this genre? [Human]: My Soul to Take was a Horror Thriller, right? Yes I like those kind of movies. Only provide the simplified text as the answer.",dialogue
1019,"Extract key content based on the background information and the conversation:Scarface is starring Al Pacino[Human]: Can you recommend any movies like Scarface?   [Assistant]: It is a thriller starring Al Pacino. Do you like the actor or genre? [Human]: Can you tell me some other titles that Pacino stars in?  [Assistant]: Two for the Money, The Son of No One and The Recruit. Have you seen any? [Human]: No I have not. Can you tell me some details about the son of no one?  Only provide the simplified text as the answer.",dialogue
1020,"Extract key content based on the background information and the conversation:Alfred MacAdam wrote The Time Machine and The Invisible ManThe Time Machine and The Invisible Man was released 19681968 was the year that released The Time Machine and The Invisible Man. The Time Machine and The Invisible Man is written by H.G. Wells[Human]: Can you recommend something good written by Alfred MacAdam?  [Assistant]: Sure, Alfred MacAdam wrote a number of books.  He wrote The Time Machine and The Invisible Man [Human]: Sounds like sci-fy or fiction. Am I right?  Only provide the simplified text as the answer.",dialogue
1021,Extract key content based on the background information and the conversation:Taylor Swift starred in Valentine's Day (Romantic comedy Film)Valentine's Day (Romantic comedy Film) is starring Topher GraceTopher Grace starred in Valentine's Day (Romantic comedy Film)[Human]: What do you think about Taylor Swift? [Assistant]: I think she a great singer and I also like her acting in Valentine's day and The lorax. Have you seeing? [Human]: The kids and I love the Lorax!  Wasn't Topher Grace also in Valentine's Day? Only provide the simplified text as the answer.,dialogue
1022,"Extract key content based on the background information and the conversation:Emma is written by Jane Austen[Human]: Do you know of a book with the title or partial title of Emma? [Assistant]: Yes, Emma is a novel written by Jane Austen. Would you like other books by that author? [Human]: Sure, I've liked Jane Austen in the past but I am not that familiar with her work. [Assistant]: Sure. Jane Austen writes great historical novels. She also wrote Pride and Prejudice and Persuasion. [Human]: Oh sounds like I better get reading then, thank you! Only provide the simplified text as the answer.",dialogue
1023,"Extract key content based on the background information and the conversation:Stephen Root starred in White OleanderWhite Oleander is written by Janet FitchJanet Fitch wrote White Oleander. White Oleander is starring Cole Hauser[Human]: Could you recommend a couple of movies starring Stephen Root? [Assistant]: Yes, starred in White Oleander and The Men Who stare at Goats [Human]: Didn't Janet Fitch write White Oleander? Is Robin Wright also in that movie? Only provide the simplified text as the answer.",dialogue
1024,"Extract key content based on the background information and the conversation:Anthea Bell wrote TintenherzTintenherz is written by Anthea Bell. Anthea Bell : `Place of birth`: SuffolkSuffolk : `~State/Province/Region`: Suffolk[Human]: Can you tell me the name of some books written by Anthea Bell? [Assistant]: Sure! Anthea Bell wrote Tintenherz, Tintenblut, and Rubinrot. Have you read any of those? [Human]: No, but I've heard of some of those. Is Anthea from the United States? Only provide the simplified text as the answer.",dialogue
1025,"Extract key content based on the background information and the conversation:Rickie Fowler : `Sport played`: GolfGolf : `~Sport played`: Rickie Fowler[Human]: Do you know who Rickie Fowler is? [Assistant]: Rickie Fowler is a golfer. Do you enjoy golf? [Human]: My boyfriend does.  He was raving about Fowler.  Is he a good player? [Assistant]: He was in the 2014 championship and won 2nd in the masters tournament. I would say he is a good player. [Human]: Yes, I guess so!  Do you know how old he is? Only provide the simplified text as the answer.",dialogue
1026,"Extract key content based on the background information and the conversation:John Kennedy Toole wrote A Confederacy of Dunces[Human]: Could you recommend some books by John Kennedy Toole? [Assistant]: Sure! John Kennedy Toole wrote A Confederacy of Dunces, have you read this one? [Human]: I haven't, do you know what genre that is? [Assistant]: It's a tragicomedy that was released in 1980 [Human]: That sounds interesting! I think I'll check it out, thank you!  Only provide the simplified text as the answer.",dialogue
1027,Extract key content based on the background information and the conversation:Slumdog Millionaire is starring Dev PatelDev Patel starred in The Last AirbenderThe Last Airbender is starring Dev Patel[Human]: Do you like Slumdog Millionaire? [Assistant]: Yes. It's a good movie. Did you know that Dev Patel stars in it? [Human]: No. I never saw it.  Is Dev Patel the guy who starred in The Last Airbender? Only provide the simplified text as the answer.,dialogue
1028,"Extract key content based on the background information and the conversation:The Lost World: Jurassic Park has genre Sci-Fi[Human]: Do you know of a movie that's like The Lost World: Jurassic Park? [Assistant]: Do you like films about dinosaurs, or are you interested because it is an adventure and science fiction film? [Human]: I'm really into sci-fi. [Assistant]: Well, you might like X-Men or Zombieland if you're into sci-fi. [Human]: There are so many X-Men movies. Which one do you think I should watch first? Only provide the simplified text as the answer.",dialogue
1029,Extract key content based on the background information and the conversation:Karim Benzema : `Sport played`: Football. Football has examples: Jerry MaguireJerry Maguire has genre Football[Human]: Do you know what sport Karim Benzema plays? [Assistant]: I think he plays on a France national football team. I don't really follow those. [Human]: Neither do I. What sports do you like to watch? [Assistant]: Not a big sports nut. But I did like the movie Jerry Maguire [Human]: What sport was it about? I didn't see it yet. Only provide the simplified text as the answer.,dialogue
1030,Extract key content based on the background information and the conversation:Taylor Swift starred in Valentine's Day (Romantic comedy Film)[Human]: I like Taylor Swift what about you? [Assistant]: I think she's fine. What's your favorite song of hers? [Human]: I like shake it off by her and White Horse. [Assistant]: What's her most recent album? [Human]: I havent heard it yet Only provide the simplified text as the answer.,dialogue
1031,"Extract key content based on the background information and the conversation:The Terminal has genre Drama[Human]: I like Tom Hanks a lot. Would you recommend his film The Terminal or something else? [Assistant]: Do you like dramas, comedies or just films by Steven Spielberg? [Human]: I like a lot of Spielberg's work. Did he make The Terminal? [Assistant]: I'm sorry, I don't have that information. However if you like dramas you might like Catch-22 with Bob Newhart. [Human]: I remember Bob from The Newhart show so long ago. What other drama examples do you have? Only provide the simplified text as the answer.",dialogue
1032,"Extract key content based on the background information and the conversation:Mindy Kaling : `Starring TV role`: The Office[Human]: Do you know Mindy Kaling? I would like to learn more about this author. [Assistant]: Mindy Kaling has a big resume. Her first claim to fame was starring in The Office.  [Human]: The tv program? I love comedy. [Assistant]: Correct! Have you seen Wreck It Ralph? She also voice acts in that movie. [Human]: No, I haven't seen it but it sounds interesting.  I will give it a try. Only provide the simplified text as the answer.",dialogue
1033,"Extract key content based on the background information and the conversation:The Bourne Ultimatum has genre Spy fictionSpy fiction has examples: On Her Majesty's Secret ServiceOn Her Majesty's Secret Service is starring Telly Savalas[Human]: Could you recommend something similar to The Bourne Ultimatum? [Assistant]: Sure, Vantage Point is a similar work within the Spy Fiction genre. [Human]: Any other Spy fiction films that are good? [Assistant]: On Her Majesty's Secret Service is a good example from the genre. [Human]: Who starred in that film? Only provide the simplified text as the answer.",dialogue
1034,"Extract key content based on the background information and the conversation:Kesha : `~Composer`: We R Who We RWe R Who We R : `Composer`: Kesha. Kesha : `~Composer`: Your Love Is My Drug[Human]: I think I know about the musician Kesha but cannot think of any details, can you? [Assistant]: Yes I know her, she's a great songwriter as well. She wrote and sang the song We R who we are. Have you heard that one? [Human]: Oh yes, and I think she wrote You Love Is My Drug. Only provide the simplified text as the answer.",dialogue
1035,"Extract key content based on the background information and the conversation:Green Bay Packers : `~Game`: Aaron Rodgers[Human]: What do you think about the Green Bay Packers? [Assistant]: I used to like them a lot under Brett Farve as their quarterback. Since he retired, they're just not as exciting. [Human]: Okay I see do you still watch them at all? [Assistant]: Occasionally, if they play a team I do kind of like. Aaron Rodgers is a pretty decent quarterback but he lacks the excitement that Farve had. Are you a Packers fan? [Human]: I am not really into football like my husband, but I'll glance at it once in awhile. At least the have a decent quarterback Aaron Rodgers. Only provide the simplified text as the answer.",dialogue
1036,"Extract key content based on the background information and the conversation:Nesnesitelná lehkost bytí is written by Milan KunderaMilan Kundera wrote ŽertŽert is written by Milan Kundera. Milan Kundera wrote Život je jinde[Human]: Do you know of any books like Nesnesitelna lehkost byti? [Assistant]: I do not know any that are similar.  Sorry.   [Human]: Do you know who wrote that one? [Assistant]: Sure, Nesnesitelna lehkost byti was written by Milan Kundera and Michael Henry Heim. [Human]: I think Milan Kundra wrote another book, Zert, that I read and I wonder if he wrote any other? Only provide the simplified text as the answer.",dialogue
1037,"Extract key content based on the background information and the conversation:Mission: Impossible is starring Tom CruiseTom Cruise wrote Days of Thunder. Days of Thunder is starring Randy QuaidDays of Thunder is written by Tom Cruise[Human]: Do you know who stars in Mission: Impossible? [Assistant]: Yes, two of the more well known actors were Vanessa Redgrave and Tom Cruise. [Human]: I really like Tom Cruise movies. Didn't he write the movie Days of Thunder? Only provide the simplified text as the answer.",dialogue
1038,"Extract key content based on the background information and the conversation:Bob Peck starred in Surviving PicassoSurviving Picasso is starring Peter GeretyPeter Gerety starred in Surviving Picasso. Surviving Picasso is starring Joss Ackland[Human]: Could you please recommend some films in which Bob Peck has starred? [Assistant]: Sure. Bob Peck starred in, Survininv Picasso, Similla's Sense of Snow, Lord or the Flies, Jurassic Park and Slipstream. [Human]: Can you brief me more about the star cast of the film Surviving Picasso and what was the nationality of Bob Peck? Only provide the simplified text as the answer.",dialogue
1039,Extract key content based on the background information and the conversation:Damian Lillard : `~has_person`: OaklandOakland : `~Sport Team Location`: Oakland RaidersOakland Raiders : `~Team`: American Football League[Human]: What do you think about Damian Lilard? [Assistant]: I think he is a god athlete from Oakland. How about you? [Human]: I like the Oakland Raiders a lot! Only provide the simplified text as the answer.,dialogue
1040,Extract key content based on the background information and the conversation:The Catcher in the Rye has genre Novel. Novel has examples: The Difference EngineThe Difference Engine is written by William Gibson[Human]: I like The Catcher in the Rye.  Can you recommend movies similar to this movie? [Assistant]: Sure. I have a similar one called The Difference Engine. Would you like this particular one?  [Human]: Is that written by William Gibson or Bruce Sterling? Only provide the simplified text as the answer.,dialogue
1041,Extract key content based on the background information and the conversation:Benjamin Martinez wrote Il PrincipeIl Principe is written by Rufus GoodwinRufus Goodwin wrote Il Principe. Il Principe is written by Niccolò Machiavelli[Human]: Do you like Benjamin Martinez? [Assistant]: He wrote II Principe didn't he? [Human]: Yes along with Rufus Goodwin and Niccolo Machiavelli Only provide the simplified text as the answer.,dialogue
1042,Extract key content based on the background information and the conversation:Roger Federer : `Sport played`: TennisTennis : `~Sport played`: John IsnerJohn Isner : `~Matches Lost`: Tommy Robredo. Tommy Robredo : `Sport played`: Tennis[Human]: Do you know  Roger Federer [Assistant]: Isn't he a tennis player? [Human]: Yes I believe he is John Isner is also a tennis player Only provide the simplified text as the answer.,dialogue
1043,"Extract key content based on the background information and the conversation:Wladimir Klitschko is a/an BoxerBoxer has example: Tonya Harding[Human]: Do you know Wladimir Klitschko? [Assistant]: I know he is a champion heavyweight boxer, with a brother named Vitali [Human]: Must be a big guy. Funny enough, Tonya Harding was boxer after she was done with figure skating.  Only provide the simplified text as the answer.",dialogue
1044,"Extract key content based on the background information and the conversation:The Cat in the Hat is written by Dr. SeussDr. Seuss wrote Yertle the Turtle (Classic Seuss)Yertle the Turtle (Classic Seuss) was released 1958[Human]: Do you like the book The Cat in the Hat? [Assistant]: Oh my God, i love it!  Dr. Seuss was such a genius. [Human]: I agree. Yertle the Turtle (Classic Seuss) is also a good one Only provide the simplified text as the answer.",dialogue
1045,"Extract key content based on the background information and the conversation:Catherine Hardwicke directed Red Riding Hood. Red Riding Hood is starring Virginia Madsen[Human]: Could you recommend any movies directed by Catherine Hardwicke? [Assistant]: I would recommend Red Riding Hood. [Human]: Can you tell me who stars in that movie? [Assistant]: Virginia Madsen did, she's also in The Rainmaker. [Human]: Are there any other movies with Virginia Medsen that you could recommend to me? Only provide the simplified text as the answer.",dialogue
1046,"Extract key content based on the background information and the conversation:Harry Potter and the Half-Blood Prince is written by J.K. RowlingJ.K. Rowling wrote The SilkwormThe Silkworm was released 2014[Human]: Harry Potter and the Half-Blood Prince, have you ever read it? Can you give me some information about it? [Assistant]: That is a young-adult fiction by J.K. Rowling. Do you like young-adult fiction? [Human]: I do like young adult fiction. What other books did J.K. Rowling write? [Assistant]: She wrote The Silkworm and The Casual Vacancy, along with several others. Are you familiar with those? [Human]: No I'm not, what can you tell me about Silkworm?  Only provide the simplified text as the answer.",dialogue
1047,"Extract key content based on the background information and the conversation:Adam McKay directed The Other Guys. The Other Guys has genre ComedyThe Other Guys is written by Chris HenchyChris Henchy wrote The Other Guys. The Other Guys is starring Tracy Morgan[Human]: Do you have any movies by Adam McKay? He's my favorite director! [Assistant]: Yes, I have The Other Guys and Step Brothers. Both are comedy movies. [Human]: The Other Guys: Chris Henchy wrote that right? Was he the only writer? Only provide the simplified text as the answer.",dialogue
1048,"Extract key content based on the background information and the conversation:Joseph Gordon-Levitt starred in Looper. Looper is starring Bruce WillisLooper is starring Bruce Willis[Human]: I like Joseph Gordon-Levitt a great deal. Can you recommend any of his films I might not be aware of? [Assistant]: He was in Looper which also stars Bruce Willis. [Human]: I don't think I have heard of that one. Who else stars in it with him? [Assistant]: It also stars Emily Blunt and Tracie Thoms. [Human]: Sounds awesome! I really like Bruce Willis, too. Can you tell me any fun facts about him? Only provide the simplified text as the answer.",dialogue
1049,"Extract key content based on the background information and the conversation:Back to the Future is written by Robert Zemeckis[Human]: Would you recommend Back to the Future movie? [Assistant]: If you like science fiction yes. It is written by Robert Zemeckis. Do you like sci-fi movies? [Human]: Yes, I do. Can you tell me more? [Assistant]: You'll like The Polar Express written by Robert Zemeckis and stars Eddie Deezen.  [Human]: Sounds interesting. Who is in it? Only provide the simplified text as the answer.",dialogue
1050,"Extract key content based on the background information and the conversation:2001: A Space Odyssey has genre Sci-FiSci-Fi has examples: ZoomZoom is starring Kevin Zegers[Human]: Could you recommend other movies like 2001: A Space Odyssey? [Assistant]: 2001: A Space Odyssey is both a Mystery and a Sci-Fi film. Do you prefer one genre over another?  [Human]: I like Sci-Fi films. [Assistant]: There are a lot of great Sci-Fi films. You might want to try: eXistenZ, Zoom, or Zombieland.  [Human]: I am curious about Zoom. Who starred in this film? Only provide the simplified text as the answer.",dialogue
1051,Extract key content based on the background information and the conversation:Tennessee Titans : `~Team coached`: Ken WhisenhuntKen Whisenhunt : `Position(s)`: Tight endTight end : `~Position(s)`: Zach Miller[Human]: What do you think about Tennessee Titans? [Assistant]: I am not much into sports.  I do know Ken Whisenhunt is the coach and I hear he is cute  [Human]: Okay I will have to look him up I see his position was tight end and he was born in Augusta Only provide the simplified text as the answer.,dialogue
1052,"Extract key content based on the background information and the conversation:Oh, the Places You'll Go! is written by Dr. SeussDr. Seuss wrote There's a Wocket in My PocketThere's a Wocket in My Pocket is written by Dr. Seuss. Dr. Seuss wrote The Cat in the Hat and Other Dr. Seuss Favorites[Human]: Do you know the book called Oh, the Places You'll Go! ? [Assistant]: Yes,it is written by Dr.suess [Human]: Really. What other books based on this author can you tell me of? Only provide the simplified text as the answer.",dialogue
1053,Extract key content based on the background information and the conversation:Hotel on the Corner of Bitter and Sweet has genre Historical fiction. Historical fiction has examples: Cry to Heaven[Human]: Caould you recommend other novels like Hotel on the Corner of Bitter and Sweet [Assistant]: Cry to Heaven is similar one [Human]: Who is the author? [Assistant]: I am not sure about it.There is no information about it [Human]: Do you know of any other novels by Jamie Ford? Only provide the simplified text as the answer.,dialogue
1054,"Extract key content based on the background information and the conversation:Hilda Rosner wrote SiddharthaSiddhartha has genre FictionFiction has examples: Wyrd Sisters[Human]: Do you know Hilda Rosner, tell me a little about her [Assistant]: Sure, Hilda Rosner is a writer, she wrote Siddhartha which is genre fiction [Human]: I see, what are some similar books in this genre Only provide the simplified text as the answer.",dialogue
1055,Extract key content based on the background information and the conversation:Emilia Fox starred in Shooting the Past. Shooting the Past is starring Lindsay DuncanLindsay Duncan starred in Shooting the Past. Shooting the Past is starring Blake RitsonBlake Ritson starred in RocknRolla[Human]: I like Emilia Fox! Do you have anything with her? [Assistant]: She was in Shooting the Past alongside Lindsay Duncan. [Human]: Was that with Blakeritson? I also like her in The Reflecting Skin. Only provide the simplified text as the answer.,dialogue
1056,Extract key content based on the background information and the conversation:Caroline Wozniacki : `Sport played`: TennisTennis : `~Sport played`: Yanina WickmayerYanina Wickmayer : `Country of nationality`: Belgium[Human]: What do you think about Caroline Wozniacki? [Assistant]: Caroline Wozniacki played tennis and is in a relationship with Rory McIlroy. [Human]: Oh okay just like Yaina Wickmayer and Xavier Malisse.  Only provide the simplified text as the answer.,dialogue
1057,Extract key content based on the background information and the conversation:J.K. Simmons starred in Young Adult[Human]: I like the actor J.K Simmons. What movies is he starring? [Assistant]: He is starring in young adult [Human]: What genre is that movie? [Assistant]: comedy genre [Human]: and when was it released? Only provide the simplified text as the answer.,dialogue
1058,Extract key content based on the background information and the conversation:Houston Texans : `~Team`: National Football LeagueNational Football League : `Team`: Houston TexansHouston Texans : `~Team`: American Football Conference[Human]: Do you like how the Houston Texans are playing this season? [Assistant]: I don't really follow them are they in the NFL? [Human]: They sure are! The Texans are one of the most popular teams. Do you like Football? Only provide the simplified text as the answer.,dialogue
1059,"Extract key content based on the background information and the conversation:Tom Brady : `~Spouse (or domestic partner)`: Gisele. Gisele starred in The Devil Wears PradaGisele : `~Romantic relationship (with celebrities)`: Tom Brady. Tom Brady starred in Stuck on You[Human]: What do you think about Tom Brady? [Assistant]: I don't know much about him. His wife, Gisele is on one of my favorite movies The Devil Wears Prada. [Human]: I don't think I have watched that one yet. Tom Brady was in the movie Stuck on You.  Only provide the simplified text as the answer.",dialogue
1060,"Extract key content based on the background information and the conversation:James Coburn starred in Young Guns II. Young Guns II is starring Alan RuckAlan Ruck starred in Twister (Action/Adventure Film). Twister (Action/Adventure Film) is starring Philip Seymour Hoffman[Human]: Do you know what James Coburn is known for? [Assistant]: He is known for Young Guns  II starring Alan Ruck [Human]: Who else is in that movie? [Assistant]: I am not sure however Alan Ruck also starred in Twister.  Are you familiar with that movie? [Human]: Yes, Philip Seymour Hoffman was in it. I think I'll have to watch Twister tonight. Thanks Only provide the simplified text as the answer.",dialogue
1061,"Extract key content based on the background information and the conversation:The Bourne Ultimatum is starring Matt DamonMatt Damon wrote Good Will Hunting. Good Will Hunting is starring Cole HauserGood Will Hunting is starring Matt Damon[Human]: Do you like The Bourne Ultimatum? [Assistant]: Yes, it is starred by Matt Damon. Do you like it because it is Spy Fiction and Thrill [Human]: Yes, and I like Matt Damon. Have you seen Good Will Hunting or The People Speak>  Only provide the simplified text as the answer.",dialogue
1062,Extract key content based on the background information and the conversation:David Gordon Green wrote Snow Angels. Snow Angels has genre RomanceRomance has examples: Snow Angels. Snow Angels is written by David Gordon GreenDavid Gordon Green directed Your Highness. Your Highness is starring Kiran Shah[Human]: Could you recommend movies directed by David Gordon Green? [Assistant]: He directed a bunch of movies such as Snow Angels and All the Real Girls. You want movies he wrote too? [Human]: I like Snow Angels. Any more movies in that genre? Only provide the simplified text as the answer.,dialogue
1063,Extract key content based on the background information and the conversation:Burn After Reading is written by Joel Coen. Joel Coen produced The Hudsucker ProxyThe Hudsucker Proxy is written by Sam Raimi[Human]: Could you recommend movies similar to Burn After Reading? [Assistant]: Sure. If you like Joel Coen movies you should watch The Hudsucker Proxy or O Brother Where Art Thou? [Human]: Do you know the genre of those movies? [Assistant]: They are comedies.Do you like comedies? [Human]: I do enjoy comedies. Does any other actors star in The Hudsucker Proxy alongside Joel Coen?  Only provide the simplified text as the answer.,dialogue
1064,"Extract key content based on the background information and the conversation:Morten Tyldum directed The Imitation GameThe Imitation Game is starring Benedict CumberbatchBenedict Cumberbatch starred in The Fifth Estate[Human]: I like movies by director  Morten Tyldum. Do you have any suggestions? [Assistant]: He directed The Imitation Game, which is a great film. He also directed Headhunters [Human]: I loved The Imitation Game. Did you know it starred Benedict Cumberbatch? Great actor. Only provide the simplified text as the answer.",dialogue
1065,Extract key content based on the background information and the conversation:Die Hard with a Vengeance is written by Roderick Thorp[Human]: Do you like Die Hard with a Vengeance? [Assistant]: Yes! It was written by Roderick Thorp and stars Bruce Willis. Do you like Bruce Willis films? [Human]: I do enjoy Bruce Wills films! [Assistant]: Have you seen Die Hard with a Vengeance with Bruce Willis? [Human]: Yes that was a good film. Did Roderick Throp write this film Only provide the simplified text as the answer.,dialogue
1066,"Extract key content based on the background information and the conversation:Albert Finney starred in The Gathering Storm (Political drama Film). The Gathering Storm (Political drama Film) is starring Vanessa RedgraveThe Gathering Storm (Political drama Film) is starring Linus RoacheLinus Roache starred in The Gathering Storm (Political drama Film)[Human]: Do you like the actor Albert Finney? [Assistant]: I do not like him that much, but I like the movie The Gathering Storm, where he is starring. [Human]: Who else is in that movie? Only provide the simplified text as the answer.",dialogue
1067,"Extract key content based on the background information and the conversation:Alien has genre Horror. Horror has examples: Bats[Human]: Do you know Alien? [Assistant]: It came out many years ago. It's the first in a series of science fiction horror movies. Do you enjoy those kinds of movies? [Human]: I do, can you recommend horror movies? [Assistant]: Do you like vampire movies? You might enjoy one called Bats. [Human]: I like some vampire movies. Can you tell me more about Bats? Only provide the simplified text as the answer.",dialogue
1068,"Extract key content based on the background information and the conversation:David Lynch wrote Eraserhead. Eraserhead is starring Charlotte StewartEraserhead is starring Jack NanceJack Nance starred in The Blob (Horror Film) #28. The Blob (Horror Film) #28 is starring Shawnee Smith[Human]: Can you tell me movies that David Lynch has directed? [Assistant]: He worked on Eraserhead, starring Charlotte Stewart. It's a great sci-fi. Do you like sci-fis? [Human]: sounds good. Yes I love sci-fi movies. what other ones do you have? Only provide the simplified text as the answer.",dialogue
1069,"Extract key content based on the background information and the conversation:Beverly D'Angelo starred in National Lampoon's VacationNational Lampoon's Vacation is starring Randy Quaid[Human]: Can you recommend movies starring Beverly D'Angelo? [Assistant]: In my opinion, her best movie is National Lampoon's Vacation.  Have you seen it? [Human]: I have not. What was the genre of this film? [Assistant]: It's a comedy.  Randy Quaid is in it too!  [Human]: I love comedy. I will check this movie out. Thank you. Only provide the simplified text as the answer.",dialogue
1070,"Extract key content based on the background information and the conversation:Dune is written by Frank HerbertFrank Herbert wrote God Emperor of DuneGod Emperor of Dune has genre Psychological thriller[Human]: Tell me, do you know who wrote Dune and if they have other works? [Assistant]: I assume you mean the novel and not the film? The novel was written by Frank Herbert in 1965. Have you seen the film version? [Human]: I have but prefer the book since it was first. What other works has Frank written? Only provide the simplified text as the answer.",dialogue
1071,"Extract key content based on the background information and the conversation:Watership Down is written by Richard Adams[Human]: I like the book Watership Down, but do not know the author, could you tell me who it was? [Assistant]: The author is Richard Adams. Do you enjoy speculative fiction novels? [Human]: I do!  Has that author written other books in that genre? [Assistant]: Not sure, but you might check out works by Ray Bradbury if you like that genre. [Human]: That sounds great, thank you.  Could you recommend a few titles?  Only provide the simplified text as the answer.",dialogue
1072,"Extract key content based on the background information and the conversation:Pacific Rim is starring Larry Joe CampbellLarry Joe Campbell starred in Wedding CrashersWedding Crashers is starring Larry Joe Campbell. Larry Joe Campbell starred in Pacific Rim (Science Fiction Film)[Human]: Do you know who directed Pacific Rim? [Assistant]: Yes, it's a lovely Action Adventure movie directed by Guillermo del Toro. Have you seen it?  [Human]: No, I have not seen it. Who all stars in that movie? [Assistant]: Well, it has a solid cast. Including Larry Joe Campbell. Do you know him?  [Human]: Yes, didn't he star in Wedding Crashers? I liked that movie too. What other movies has Larry Joe Campbell been in? Only provide the simplified text as the answer.",dialogue
1073,Extract key content based on the background information and the conversation:Sergio Agüero : `Place of birth`: Buenos AiresBuenos Aires : `~Sport Team Location`: Club Atlético River Plate[Human]: Do you know about Sergio Aguero? [Assistant]: He was born in Buenos Aires and plays forward in  football [Human]: Does he play at the Club Atletico River Plate then? Only provide the simplified text as the answer.,dialogue
1074,"Extract key content based on the background information and the conversation:Madonna starred in A League of Their OwnA League of Their Own is starring Rosie O'DonnellRosie O'Donnell starred in The Flintstones (Crime Fiction Film)[Human]: I love me some Madonna. what you think about her? [Assistant]: I don't listen to her music much, but I sure did love her in A League of Their Own [Human]: A League of Their Own is a good movie. I love Rosie O'Donnell role in it. Only provide the simplified text as the answer.",dialogue
1075,"Extract key content based on the background information and the conversation:Yuvraj Singh is a/an Athlete[Human]: What do you know about Yuvraj Singh? [Assistant]: Yes he an actor and an athlete. He was in Slumdog Millionaire [Human]: Have you watched cricket before? [Assistant]: Yes, but I'm not a fan, I  prefer American football or basketball. I really like Stephen Curry [Human]: Yes, he is a good player. Do you like other sports? Only provide the simplified text as the answer.",dialogue
